,id,preco
303,80276587309374821603900109141230287582,56876.861150000004
304,211510309891117464265129987388111667353,116180.27970000001
305,78028571701435535429546616699600331359,226247.23300000018
306,113813549074392740531940720784724859923,110521.97575000004
307,4297685766429111946834915150390189282,130441.80825000009
308,23624265453284569334580840870468227772,48565.52410000001
309,40400071986899913450748881177856040087,94723.31485000014
310,90589443095105813267320082593691880299,45176.32174999995
311,64930320159540942897278013024377003786,124359.85779999993
312,319957631812806416896645654922579978210,99793.48170000009
313,185473026310374331228749448739740100876,117564.77889999992
314,198280088122233304964566473128626674145,91228.75034999999
315,291324486703807995327553620926461671907,254025.81054999982
316,252398412139115738462469940945037485073,133111.42539999992
317,161513792123050520899783414867921277743,58830.299699999945
318,133941859718052376156303456844748611253,73443.45314999997
319,236698763821887412316107271979375660314,138982.57825000005
320,220897024275644074828713990540418001480,82786.56734999995
321,125219498777135759021804991213472079499,58639.74614999998
322,225236262665838913695842569911381819725,84644.7097499999
323,102867026959240407948863384849717666215,297287.7980999999
324,334671611250424983149953582105157578426,98719.5222499999
325,202238857962075377193838528819386294360,70089.67794999998
326,294826381461538815116698354410337718266,96060.48715000006
327,134053582412896256417478477747987287732,56896.166400000024
328,69566145365553240194649203258354537667,100931.03739999999
329,150522366131828823598206712951808461386,108328.88645000002
330,72250783403620887886049259732989465968,80145.26410000007
331,149743770509507373061143632577402033728,55652.37065
332,96337196940644833794308798210198091549,253598.00820000004
333,101203276212024016119653519236468639800,132326.98539999998
334,31248253943168014374462287394366437933,147571.97525000016
335,23539713890923689632095795947345883697,74796.25525000002
336,119322438176104956226268695372268675189,62443.08145000001
337,160148422500349597297641255927779145208,270928.81004999974
338,175024054306603048190034460949283367640,40463.2324
339,261523753462729151781825862367880716795,79134.39065000003
340,128976127984583243513716114394905806987,159495.28754999983
341,233048716786272920943060104472101528648,91650.30460000006
342,174511354619462076066154910610110813789,192887.67305000004
343,226725547755504887141429761436521674936,93701.89480000004
344,37652492323093015957225863667113657025,121038.46055000005
345,208214939247030690269364941652277831787,251773.32354999994
346,241049905561862937130737499035170116056,132297.1527
347,309355085650997328553497310476053555098,140926.20589999983
348,210728588879522143994459928496984844980,113924.95715
349,251083960652402088314844346716818748512,72568.72035000003
350,32588674554020939958007130552937642615,62363.01495000002
351,186179222591093597850855476680900540010,130296.57265000003
352,27856973194359145454264272031826593500,96182.30805000002
353,329445361760243842983634726634422777697,112178.9423000001
354,60285670268150123009417941193032412545,83867.2429000001
355,239904779609265423768652807122712092991,151998.7390000003
356,231650690900163478605841528958264128339,107867.81105000006
357,321482777312909765714981366332440515385,104570.02315000012
358,90621921514849077206690405468877758127,120507.6214999999
359,276639800720598623152441995708769505799,110355.51854999988
360,35599638399921433618138546235782154856,119244.78650000005
361,272428218641207652787244740019919302305,149608.59574999992
362,13827434808544997620760470011697996468,64134.697400000034
363,279109446575198515639225706796741027578,112304.9085499999
364,321479234739908702289078207762751987253,115846.17075000003
365,174226979497698774600206385080890750393,115708.21405000013
366,182865986909959534261193617972188889622,62066.86000000001
367,172437796940895194616424248937567297033,120544.0801499999
368,282030584629451581278202376721710140253,64221.22259999998
369,82428450005224601160890646842224934962,122523.14249999986
370,61024120410364780648670176969791841597,89316.51520000001
371,96433814024280757107003356846278915942,659598.8246499992
372,31246285850180460465016063464660475349,138340.89620000013
373,245585367744756540172202614617202064353,131552.36214999994
374,237394978259990110809417167930788706709,114895.95755000002
375,334096094956643999902665108397890687915,278737.60179999925
376,306266746511331768733272013281118295466,95388.64214999996
377,251860337105667763925066449012204406156,67626.11375000006
378,251653768642785546864541895217336209511,135726.48565
379,291620155159733413978494988074847918877,122988.90009999981
380,327080493597510383304380083829027279620,83268.24714999994
381,244422386314672151923814279993057016197,57481.048800000084
382,170462664291315293128991148401721771893,120957.50724999986
383,257989218701519970657409064642825336761,79005.20950000006
384,331374419574041081900320833387314971312,68295.48824999998
385,23073044984134910223233700611528674857,96283.39864999996
386,42997397897279951237916754310773533848,115062.38795000015
387,63298095955990174110679892898906751162,75710.15414999994
388,297497593148569665484188355438474127610,138362.22549999988
389,303445302866133442197370745635093694607,74181.94490000012
390,322861063233554373348361057314083231866,59003.63669999998
391,48527108152221097263004277032742101901,248141.30624999994
392,75117505424078084191042295334377867157,73822.86630000005
393,116018537774967638136657499654347725670,107011.59670000004
394,135383065058255621626762415910044371310,288292.0614999997
395,47574077580288490919190048199821943843,120789.22465000002
396,6459793829982592475621262167303176441,80975.02174999996
397,95106860532472896539899332617165990206,105780.88554999995
398,28782640768709979411527357307827215206,72256.48005000004
399,262977950922453685910476157547202117178,232634.89009999976
400,174071088075748030245400208914439434569,254986.89654999995
401,124671737261089704157954636996271464368,304820.86385000026
402,269337118762467309308463785279520896705,165649.60294999997
403,209259198101109684380882037267825895191,49370.01989999995
404,139370578642362418059309898482433877864,50389.8835
405,28994136543280939635253308565413799637,66853.29000000002
406,293258297621810430619050641692062405291,73480.76249999997
407,272381528732508241840132189183229013633,384109.1428500001
408,307874037903053987384098599658954960403,131398.3291999998
409,114021850146525252940099530982196156899,128767.01410000015
410,85435999546019100641741099476461592814,141226.01814999984
411,103119620189893041936528088174707335721,291992.0833499998
412,314561543389180668998532834943265131600,72356.91449999991
413,239141765600935393217628201889053036054,96629.91490000002
414,76697964033457283201307050020873621097,132921.53149999995
415,264305253634443490177586368628574983127,41491.389950000026
416,131551992554677248780326195041999521641,170831.38264999987
417,198837458199740351146789848033075668948,92493.9475999999
418,159709089640309121793209096188059608454,135450.45709999994
419,240435520661011051559441709781667984799,76800.56790000005
420,23716439816665350271030334842843532806,56262.87045000002
421,297198590332052235629209184892465938488,101255.65095000004
422,197440825275921787996050910581003183399,52165.62819999998
423,180745679040798042111497260945986779480,130226.48515
424,119990119986468488812276117215201680242,115182.82099999985
425,6945802264217055818092053196773826385,69455.79645000005
426,63104735371462773681687091469410802663,88859.18844999991
427,268014220097092881785502328357683444201,113912.32135000007
428,8201931349127617775359419030543521126,98845.6172
429,293424115049060887892633269783012383044,74648.33340000005
430,197527187648268149802247209693405400409,144489.58900000018
431,241005170925789036667791898595595904503,121686.64805000005
432,247539232104409163657861640451876304710,147585.75695000013
433,202615412439834095586482453962687156511,200594.48325000014
434,292921571396805845952761765719774180560,109513.74340000004
435,102146554643520147196799385145966778108,138716.0354000001
436,204594591089767708292473470732793468211,86459.70005000012
437,164465677939480316050438667344105947900,172257.09009999994
438,313502068069833992081242489791425031266,68156.92249999999
439,235768787164618217165155438262046263692,94374.18149999999
440,55482365971527415759968201272640894504,118417.15889999998
441,274510050161826866069319990064565352379,268473.2166500002
442,262354354853492426548394391999577075965,62285.78249999998
443,225178758495725232781682742284966795979,86030.77645000005
444,204835397801258708635166012232206159069,42579.04759999999
445,120967717512667959337579062496782760110,106852.42259999996
446,69384468168979227396597175419708401385,139209.74994999997
447,172353782416662670206836966071405640207,76169.52825000006
448,93664377973271838839872435717131202372,151291.56809999995
449,336962307751087384360720729772151938674,129835.8127
450,223211215527692183328503667521863673491,89051.88859999983
451,187613432585728730467042277361250283606,94690.3050000001
452,296796692720149849099945091958444423201,60318.81165000009
453,296694309736193534514080707751418764951,79745.60565
454,62668871867764030771057639508006689193,67285.46225000008
455,5831364671951890472547869995277254299,103054.34344999999
456,263520175526383534143113600685410797656,49016.02905000001
457,93913047554725302387672925099981219688,105616.05729999997
458,187792144573873345913492012481628017632,136233.99879999994
459,77193727270470647613941630346905657311,103344.37344999993
460,93244863950305285144596145833484120288,69584.37569999995
461,45554261791996034889771606828002084386,299226.6613
462,145627501098448461286251287367478324636,119182.04610000014
463,276147028044265022870578596152793055114,253797.53559999983
464,101810035134786842992753455846496289258,125982.2367000002
465,323649586881187815567646172577411910445,80498.04064999998
466,240863300038824173019158558840375415006,64736.54485000002
467,173259610703588301741742956959056249895,117650.62325000003
468,210905950392861096479052960836081656317,61958.10430000007
469,128123573544090055831088190798031307459,113779.44625000002
470,55331053745102355983166789843999492215,58582.770599999996
471,48924668154930834035890216021535860354,180911.95315000034
472,98224473881241589576622027216816442592,44625.84704999998
473,14607365457941867148801170049009692501,146342.77749999988
474,167709308386275857976247794371249982492,74272.32240000002
475,281031027492928380289843540495909878389,89913.29429999994
476,317149933610832227902185030471313787327,140988.48724999998
477,111873775427756287979226848974192301259,134181.6129
478,21732850300051998297432811644962009424,218708.88235000032
479,179559082498078581615567026913696075672,217000.45525000006
480,256602505649871276722662307659510294211,107629.88605000013
481,22837704223911865020431001608491555752,214187.70234999992
482,153159405405938019793662006311248601879,220165.83810000017
483,68046588578452589891125601598293455313,120795.04234999979
484,54671517419370338496053937769382791466,128537.73365000002
485,90733476337379567597363786612760856032,111267.65950000008
486,74829755756627131841443634317001341736,81558.84749999996
487,113699792614803396920615618241540403401,143915.56845000002
488,30936748530163120286385641811335600461,83389.52085000012
489,286718433484587099650313690594810283594,123826.82314999998
490,53040905238521430480941937930371515428,315667.2461999998
491,227799093612016492473942204223898916300,99192.36415000001
492,105984803437282127547981289078723527950,114248.52989999992
493,136216515618315479760141515440713508817,108369.00604999998
494,313923828364562409583774076139412029011,121446.60959999997
495,256535569668688044055657155972002367305,85211.96515000006
496,161276830978411174065922231037346740601,65530.65935000002
497,193023133616328233897351538456231158090,177214.45090000014
498,4512377955309037570718946592053675659,132054.95165000006
499,241451673262290873796345276645171664574,119798.74145
500,333137917729421843565229448550132743099,78794.10615
501,1221041602141664073474928881033556208,86004.19195000004
502,17693043260028121027089293608575874719,89025.15045
503,233874613249501726158359004825126672717,98346.74530000005
504,29423918183434242527795245203965210040,131659.72555000003
505,123067147644698118361563184329144169322,190433.14665000007
506,67576390047220591927881908117280881658,146506.44405
507,336003013146988853800784692458907554574,79790.79395000004
508,70951099996019165330364593572305503956,146821.05275000003
509,151224142156186274037047186842294495829,126651.95010000009
510,146803890080797364411341022309509510264,107405.29094999995
511,25487128775669594102704570724088844680,84204.12800000001
512,306159349104268798007063272844916813953,47151.008199999975
513,233291875187806547977182734749322121862,172734.5878000002
514,103649543423223076863255553023531795834,79599.73379999991
515,270419948556221225284557703914504804773,68384.92405000007
516,153143792449153214053000004836545450892,115365.03474999999
517,230242894518258571172529839682883252730,93051.80180000009
518,319099264280577149828280051496192787761,64958.77379999997
519,146492844261498105735420560399358236019,60060.09415000004
520,163251387522305411570093471177086938140,96319.46674999996
521,25300857819109779184345067172438647882,136504.34694999977
522,55633187676924862681300840783529537689,167542.44495000015
523,49199423497082223217556870394814374486,54632.03475000002
524,232357932937097041210389446840660380427,68178.13370000002
525,179483086047331285983377132760211350903,228857.9347999997
526,29373031418043196892692294558664390417,135780.65699999992
527,107534969967686423893345820589020535183,67031.75944999995
528,120571815096626943750133056908936948271,84229.40120000011
529,7421158607189639371215373350674206761,135432.38069999995
530,238931719318297330950784975087797919596,84707.83559999995
531,202740346843306123820415199475859312431,135103.58650000012
532,16689349456841037733448425087673613313,245059.70650000035
533,148012297211569996918246033270198429904,84639.87445
534,128134122255386696428544882265409106446,147833.36425000007
535,167571214511516832945171208176627612712,71443.35999999999
536,184011296344462591085710616872611436235,72862.02794999997
537,169465487970916295739813846274011675806,224844.48150000017
538,130361622420383463631320628394717003594,101388.17239999991
539,331939185720524013599255400570283504929,152255.1552000002
540,87569485918088662283183271922738488516,239499.44775000002
541,230770798992268501450776463003194639732,427267.3312000004
542,267366593531094671806032177970423243545,55138.366550000006
543,199926103285675930644982006459416881508,139103.6494000002
544,266968967193173347503176998725646076891,80594.31484999997
545,167826333249432716075387587663476830642,79846.11895
546,108079317452072310552947425358187509795,83391.49660000014
547,9168411426075452458185969563102169587,95238.4975
548,220379336042208157890174508853219985932,77047.64680000003
549,85409792209302072958295631370822171481,141501.71645
550,108315930477246960256898885070132765549,140688.7902000001
551,138178784399745546903000249739742628317,91073.84534999996
552,109448753225848176241892743310724339979,126131.14965000008
553,48101656465622908930780775584338307218,350481.45735000016
554,232801260678107817119662434103089539368,99150.32065000005
555,112833514130234775896592581776665798909,122817.05255000007
556,9384820527271037871381619236739389861,96703.09689999996
557,315097976795297949477277736372802455645,157472.23925000007
558,312987999748196768585101910704287518542,75938.36759999997
559,283651273349744897088542597613004918027,100029.19334999991
560,191707011347213468997511459845389328772,150171.62665000008
561,106126552952767148144530241726666260248,128678.77690000003
562,262257703451875066796956509815234366525,136708.92520000003
563,255899024359694569239113092815148643067,70302.26310000005
564,114163801675410359107519624300502244902,105162.00774999995
565,301845691767161820288502742698662503795,129302.61594999992
566,92399079994829498252553662280447550917,130022.51995000002
567,158804745485988047989860050863828343572,100398.37389999993
568,318699126633889037088666172336291942624,255491.62569999977
569,297113933456367162152615096919381931216,238078.59524999998
570,200474866821927106545646287488808154750,120593.37535000002
571,223364885293845944023077962389108782322,102148.03025000008
572,324259604829407840034702555074969608284,81718.73219999995
573,304251078569827531719315443927824180532,122509.80134999997
574,85937733805633898752021913054308068083,132866.70849999995
575,108988859207308663542987611483639159746,151644.6859000001
576,47848824771395338822774077770152379022,62315.58214999996
577,262530606945227352928297373721306909095,384559.86450000026
578,85655886151670580390594330040409894715,143089.0803500001
579,298184819601131827432255644952446151139,363952.9326999999
580,95408789758622402538585804660216291413,128083.84240000004
581,122922019966644222202211091240044218095,81962.28265000008
582,6183578569648095484412718463440995947,62671.26100000001
583,274289386281548429745922021350086948492,120046.01239999996
584,34726844729402804128730979944393175105,190744.93855000008
585,84586487247906666871938532911179156985,303888.97069999995
586,120720460409397920123702648540262031826,85973.13275000009
